,url,title,image_url,bahan,resep
438,http://www.dapurkobe.co.id/nastar-keju,Nastar Keju,http://www.dapurkobe.co.id/wp-content/uploads/nastar-keju.jpg,"  4 bks   Kobe Tepung Pisang Goreng Crispy 75gr 
  20gr   susu bubuk 
  2 btr   telur 
  100gr   mentega 
  25gr   butter 
  keju   secukupnya (diparut) 
  selai nanas   secukupnya (untuk isian) 
","Siapkan wadah. Kocok mentega, butter, kuning telur, dan susu bubuk sampai rata. Masukkan Kobe Tepung Pisang Goreng Crispy sedikit demi sedikit, aduk pelan sampai rata dan kalis
Ambil adonan secukupnya, bentuk bulat lalu pipihkan. Isi tengahnya dengan selai nanas, tutup kembali dan bulatkan
Lakukan sampai adonan habis
Berikan olesan kuning telur dan taburi keju parut
Panaskan nastar dalam oven sampai matang
Setelah matang, angkat lalu dinginkan
Sajikan dengan hiasan daun mint
"
439,http://www.dapurkobe.co.id/sate-kerang-pedas,Sate Kerang Pedas,http://www.dapurkobe.co.id/wp-content/uploads/sate-kerang-boncabe.jpg,"5 sendok makan minyak goreng
250 gram kerang dara segar (kupas, cuci bersih)
1 sachet Saus Tiram Selera
1 sachet BonCabe level 15, rasa Original (7gr)
300 ml air
8 buah tusuk sate
","Panaskan minyak. Goreng kerang hingga berubah warna.
Masukkan Saus Tiram Selera, BonCabe level 15 dan air. Masak hingga matang dan air asat. Angkat, dinginkan.
Tusuk kerang dengan tusuk sate. Bakar sambil diolesi sisa bumbu.
Sajikan Sate Kerang Pedas selagi hangat.
"
440,http://www.dapurkobe.co.id/terong-balado,Terong Balado,http://www.dapurkobe.co.id/wp-content/uploads/terong-balado.jpg,"  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  1/2kg   terong ungu 
  1 bh   tomat ukuran sedang (potong dadu) 
  5 sdm   minyak sayur 
  500ml   air 
  1 sdt   garam 
","Belah terong memanjang menjadi 2 bagian lalu rendam dengan air garam selama 10 menit. Sisihkan
Siapkan wajan, panaskan minyak sayur, masukkan Kobe Bumbu Nasi Goreng Poll Pedas sesuai selera dan tumis.
Tambahkan 100 ml air lalu aduk dan masak sampai airnya menyusut. Angkat dan sisihkan
Sajikan
"
441,http://www.dapurkobe.co.id/ayam-kalasan-kremes,Ayam Kalasan Kremes,http://www.dapurkobe.co.id/wp-content/uploads/ayam-kalasan-kremes.jpg,"500 gram paha ayam
1 bungkus KOBE Bumbu Kalasan
200 ml air
2 lembar daun salam
minyak goreng secukupnya
","Cuci ayam hingga bersih. Tiriskan.
Siapkan panci. Masukkan ayam dan KOBE Bumbu Kalasan. Aduk hingga rata.
Tambahkan air, daun salam, masak hingga air menyusut angkat dan tiriskan.
Goreng ayam dalam minyak panas hingga berwarna kuning kecokelatan. Sisihkan.
"
442,http://www.dapurkobe.co.id/bakwan-tahu,Bakwan Tahu,http://www.dapurkobe.co.id/wp-content/uploads/bakwan-tahu.jpg,"2 bungkus Kobe Tepung Bakwan Kress
100 gram kol
100 gram wortel (potong korek api)
1 genggam tauge
1/2 kotak tahu besar (potong dadu)
200 ml air
daun bawang secukupnya
daun seledri secukupnya
minyak goreng secukupnya
","Siapkan wadah. Buat adonan basah dari 2 bungkus Kobe Tepung Bakwan Kress dengan 200 ml air. Aduk jangan sampai ada yang menggumpal.
Masukkan kol, wortel dan tauge. Juga daun bawang dan daun seledri kedalam adonan tepung, aduk hingga rata.
Panaskan minyak goreng, ambil 1 sendok sayur adonan. Taruh tahu diatasnya, pindahkan dan goreng di wajan.
Angkat dan sajikan bila sudah berwarna kuning kecoklatan.
Bakwan Tahu siap disajikan.
"
443,http://www.dapurkobe.co.id/nugget-ayam-sayuran,Nugget Ayam Sayuran,http://www.dapurkobe.co.id/wp-content/uploads/nugget-ayam-sayuran.jpg,"  75gr   wortel 
  5 lbr   roti tawar 
  500gr   daging ayam giling 
  1 bks   KOBE Tepung Bumbu Putih 
  1 bks   KOBE Breadcrumbs 300gr 
  5 btr   telur 
  25gr   daun bayam (direbus lalu dicincang) 
  200ml   air 
  1/3 sdt   baking powder 
","Kupas wortel, parut dan rebus sampai matang. Tiriskan
Siapkan wadah, rendam roti tawar dengan air sampai lunak lalu peras.
Giling roti dengan daging ayam, 3 butir telur, 2 sdm KOBE Tepung Bumbu Putih dan baking powder. Masukkan wortel, daun bayam lalu aduk rata
Siapkan loyang, olesi dengan minyak goreng lalu tuang adonan nugget sambil diratakan
Kukus selama 25 menit. Angkat dinginkan
Bila sudah dingin, potong nugget sesuai dengan selera lalu celupkan kedalam 2 butir telur yang sudah dikocok
Angkat lalu baluri KOBE Breadcrumbs
Goreng hingga matang
Sajikan selagi hangat
"
444,http://www.dapurkobe.co.id/pancake,Pancake,http://www.dapurkobe.co.id/wp-content/uploads/pancake.jpg,"  2 bungkus   Kobe Tepung Pisang Goreng Crispy (@75gr) 
  3 sendok makan   susu bubuk 
  1/4 sendok teh   fermipan 
  150ml   air 
  1 butir   telur 
  2 sendok makan   mentega 
  keju   secukupnya 
  coklat leleh   secukupnya 
","Campurkan Kobe Tepung Pisang Goreng Crispy, susu bubuk dan fermipan. Kemudian aduk hingga rata.
Masukan air dan telur ke dalam campuran Kobe Tepung Pisang Goreng Crispy. Aduk hingga rata dan menjadi adonan. Lalu diamkan selama 30 menit supaya terjadi fermentasi yang baik.
Panaskan teflon dengan api kecil dan beri sedikit mentega, lalu tuang 1 sendok centong sup adonan.
Setelah itu periksa bagian bawah pancake, jika sudah matang, balik dan masak lagi sampai warnanya sempurna.
Letakan di atas piring saji, kemudian beri topping parutan keju dan coklat leleh.
Sajikan selagi hangat.
"
445,http://www.dapurkobe.co.id/capcay-kuah,Capcay Kuah,http://www.dapurkobe.co.id/wp-content/uploads/capcay-kuah.jpg,"  4 sendok makan   minyak goreng 
  150gr   daging ayam (potong dadu) 
  50gr   bawang bombay (potong kotak) 
  4 siung   bawang putih (cincang halus) 
  1/2 sendok teh   minyak wijen 
  1/4 sendok teh   kecap asin 
  200ml   air kaldu ayam 
  1/4 sendok teh   Kobe Bumbu Nasi Goreng Poll Ayaaam 
  50gr   kol putih (potong sesuai selera) 
  75gr   bunga kol(rebus setengah matang) 
  40gr   sawi hijau 
  40gr   wortel (kupas, potong tipis dan rebus setengah matang) 
  15gr   daun bawang (potong memanjang) 
  1 bungkus   KOBE Tepung Bumbu Putih (75gr) 
  air   secukupnya 
","Panaskan minyak goreng dalam wajan.
Masukan potongan ayam lalu aduk hingga setengah matang.
Masukan bawang bombay, bawang putih cincang, minyak wijen, kecap asin.
Aduk hingga aromanya harum.
Tuangkan air kaldu ayam.
Masukan Kobe Bumbu Nasi Goreng Poll Ayaaam dan masak hingga mendidih.
Masukan kol putih, bunga kol, sawi hijau, wortel, daun bawang dan masak sebentar.
Larutkan 1 sendok makan KOBE Tepung Bumbu Putih dengan 4 sendok makan air.
Tuangkan ke dalam wajan.
Masak hingga mengental dan matang.
Cap Cay Kuah siap disajikan selagi hangat.
"
446,http://www.dapurkobe.co.id/ceker-mercon,Ceker Mercon,http://www.dapurkobe.co.id/wp-content/uploads/ceker-mercon.jpg,"  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  500gr   ceker ayam 
  300ml   air 
  3 lbr   daun jeruk 
  1 bh   pekak 
  50gr   bawang putih (dicincang) 
  1/2 btr   bawang bombay 
  1 ltr   air es 
  minyak goreng   secukupnya 
","Cuci ceker ayam sampai bersih, berikan perasan jeruk nipis. Tiriskan
Panaskan minyak dalam wajan, goreng ceker sampai sedikit kuning kecoklatan, angkat dan langsung masukkan kedalam air es. Diamkan sampai ceker mengembang
Siapkan wajan. Masukkan 300 ml air, Kobe Bumbu Nasi Goreng Poll Pedas, daun jeruk, pekak, bawang putih, bawang bombay lalu masak hingga matang
Masukkan ceker yang telah direndam air es lalu aduk kembali sampai tercampur rata. Masak sampai matang
Angkat dan sajikan selagi hangat
"
447,http://www.dapurkobe.co.id/bolu-kukus-ceria,Bolu Kukus Ceria,http://www.dapurkobe.co.id/wp-content/uploads/bolu-kukus-ceria.jpg,"  3 bks   Kobe Tepung Pisang Goreng Crispy 75gr 
  125gr   gula pasir 
  1 sdt   emulsifier 
  150ml   air soda 
  2 btr   telur 
  1 tetes   pewarna makanan warna biru 
  1 tetes   pewarna makanan warna hijau 
  1 tetes   pewarna makanan warna merah 
","Panaskan kukusan, bungkus tutupnya dengan serbet supaya uap airnya tidak menetes ke bolu
Siapkan wadah. Kocok gula pasir dan telur hingga agak mengental, masukkan emulsifier, kocok hingga kembali putih dan kental
Masukkan Kobe Tepung Pisang Goreng Crispy sedikit demi sedikit sambil terus dikocok dengan mixer
Masukkan air soda lalu kocok rata
Kocok semua bahan hingga adonan mengembang sempurna
Bagi 4 adonan di wadah yang berbeda
Adonan pertama: tambahkan 1 tetes pewarna merah lalu aduk hingga warna tercampur rata
Adonan kedua: tambahkan 1 tetes pewarna hijau lalu aduk hingga warna tercampur rata
Adonan ketiga: tambahkan 1 tetes pewarna biru lalu aduk hingga warna tercampur rata
Adonan keempat biarkan warna adonan putih (jangan ditambah pewarna)
Tuang adonan warna putih kemudian warna lain berselang-seling kedalam cetakan yang sudah dialasi papercup (jangan menuang adonan terlalu banyak, sisakan ruang agar bolu bisa merekah)
Kukus selama 20 menit dengan api besar (jangan buka kukusan selama waktu tersebut)
Bila sudah matang, angkat dan keluarkan bolu dari cetakan
Sajikan
"
448,http://www.dapurkobe.co.id/cumi-goreng-tepung-super-crispy,Cumi Goreng Tepung  Super Crispy,http://www.dapurkobe.co.id/wp-content/uploads/cumi-goreng-tepung-super-crispy.jpg,"  3 bks   KOBE Tepung Kentucky SuperCrispy 75gr 
  1 bks   BonCabe Level 15 (7gr) 
  200 gram   cumi-cumi (ukuran sedang) 
  150 ml   air 
  1 bh   jeruk nipis 
  minyak goreng   secukupnya 
","Cuci cumi-cumi hingga bersih, lumuri dengan perasan jeruk nipis, lalu potong bentuk cincin. Diamkan
Siapkan mangkok, tuang 1 bungkus KOBE Tepung Kentucky SuperCrispy dan 150ml air lalu aduk hingga rata jangan sampai ada yang menggumpal
Masukkan cumi-cumi kedalam adonan basah lalu diamkan sekitar 30 menit
Siapkan piring, tuang 2 bungkus KOBE Tepung Kentucky SuperCrispy lalu gulirkan cumi yang sudah dimarinasi tadi hingga seluruh permukaan tertutup rata oleh tepung
Panaskan minyak goreng lalu goreng cumi-cumi dengan api sedang hingga berwarna kecoklatan
Angkat bila sudah matang lalu tiriskan
Sajikan selagi hangat dengan BonCabe Level 15
"
449,http://www.dapurkobe.co.id/es-pisang-ijo-khas-makassar,Es Pisang Ijo Khas Makassar,http://www.dapurkobe.co.id/wp-content/uploads/es-pisang-ijo-khas-makassar.jpg,"  2 bks   Kobe Tepung Pisang Goreng Crispy 80gr 
  300ml   santan 
  1 btr   telur 
  2 sdm   mentega (dilelehkan) 
  8 bh   pisang raja (kukus dan kupas kulitnya) 
  50ml   air 
  7 lbr   daun suji 
","Siapkan wadah. Masukkan 2 bungkus Kobe Tepung Pisang Goreng Crispy dan telur, aduk hingga rata
Tuang santan sedikit demi sedikit sambil diaduk
Blender 50 ml air dan 7 lembar daun suji lalu saring.
Masukkan air daun suji, mentega cair lalu aduk hingga benar-benar rata
Panaskan teflon. Tuang adonan dan penuhi permukaan teflon dengan menggoyang teflon perlahan
Angkat bila pinggiran kulit pisang ijo sudah terlihat mengering
Ulangi hingga adonan habis
Letakkan pisang raja diatas kulit pisang ijo lalu gulung
Lakukan hingga adonan habis
"
450,http://www.dapurkobe.co.id/tom-yam-seafood-pedas,Tom Yam Seafood Pedas,http://www.dapurkobe.co.id/wp-content/uploads/tom-yam-seafood-pedas.jpg,"  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  6 bh   udang (ukuran sedang) 
  100gr   cumi-cumi (dipotong cincin) 
  100gr   jamur merang (potong sesuai selera) 
  4 lbr   daun jeruk 
  800ml   air kaldu udang 
  2 btr   jeruk nipis 
  2 batang   sereh (dimemarkan) 
  2 ibu jari   lengkuas (dimemarkan) 
  daun bawang   secukupnya 
  daun seledri   secukupnya 
","Rebus air kaldu udang dan semua bahan (kecuali jeruk nipis) sampai matang
Tuang Kobe Bumbu Nasi Goreng Poll Pedas. Aduk rata.
Beri perasan jeruk nipis setelah matang
Sajikan selagi hangat
"
451,http://www.dapurkobe.co.id/brownies-kukus,Brownies Kukus,http://www.dapurkobe.co.id/wp-content/uploads/brownies-kukus.jpg,"  2 bks   Kobe Tepung Pisang Goreng Crispy 75gr 
  200gr   gula pasir 
  6 btr   telur 
  45gr   coklat bubuk 
  130gr   dark chocolate 
  85ml   minyak goreng 
  1/2 sdt   ovalet 
","Panaskan panci untuk mengukus brownies
Siapkan wadah. Masukkan coklat bubuk, dan Kobe Tepung Pisang Goreng Crispy lalu campur rata. Ayak dan ambil bagian yang halus. Sisihkan
Lelehkan dark chocolate dengan minyak goreng lalu sisihkan
Siapkan wadah. Kocok telur, gula pasir, dan ovalet hingga mengembang dan berwarna putih
Masukkan sedikit demi sedikit campuran Kobe Tepung Pisang Goreng Crispy, coklat bubuk, dan vanilla yang sudah diayak tadi kemudian kocok kembali sampai rata
Tuang secara perlahan dark chocolate yang telah dilelehkan sambil diaduk rata
Siapkan loyang. Olesi loyang dengan mentega dan taburi sedikit tepung
Masukkan loyang kedalam kukusan. Gunakan serbet untuk mencegah uap air menetes ke brownies
Kukus brownies selama 20 menit
Angkat bila sudah matang dan sajikan
"
452,http://www.dapurkobe.co.id/sate-ayam,Sate Ayam,http://www.dapurkobe.co.id/wp-content/uploads/sate-ayam.jpg,"  250gr   daging ayam (potong dadu) 
  1 sachet    Saus Tiram Selera 
  4 sendok makan   minyak goreng 
  1 sendok makan   ketumbar, sangrai dan haluskan 
  tusuk sate   secukupnya 
  bumbu kacang   secukupnya 
  bawang goreng   secukupnya 
  acar   secukupnya 
","Rendam daging ayam dengan campuran Saus Tiram Selera, minyak goreng dan ketumbar selama 20 menit.
Tusuk daging ayam dengan tusuk sate. Olesi kembali dengan sisa bumbu perendam.
Bakar sate hingga matang dan berwarna kecoklatan.
Sajikan Sate Ayam dengan bumbu kacang, taburan bawang goreng, dan acar.
"
453,http://www.dapurkobe.co.id/bihun-goreng-udang,Bihun Goreng Udang,http://www.dapurkobe.co.id/wp-content/uploads/bihun-goreng-udang.jpg,"  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  300gr   bihun (direndam dengan air panas, tiriskan) 
  100gr   sawi hijau 
  25gr   daun bawang 
  1 siung   bawang putih (cincang halus) 
  1 btr   telur 
  50gr   udang 
  3 btr   bakso 
  5 sdm   minyak goreng 
","Panaskan minyak goreng secukupnya dalam wajan
Tumis udang dan bakso. Setelah matang masukkan bawang putih cincang, telur, lalu aduk rata sampai matang
Masukkan bihun dan KOBE Nasi Goreng Poll Pedas lalu aduk hingga rata
Masukkan sayuran kemudian aduk hingga matang
Angkat dan sajikan
"
454,http://www.dapurkobe.co.id/bubur-manado-khas-pedas,Bubur Manado Khas Pedas,http://www.dapurkobe.co.id/wp-content/uploads/bubur-manado-khas-pedas.jpg,"  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  350gr   nasi 
  400ml   air 
  400ml   air kaldu ayam 
  100gr   bayam (ambil daunnya saja) 
  100gr   kangkung (ambil daunnya saja) 
  50gr   ubi (potong kotak-kotak) 
  50gr   labu parang (potong kotak-kotak) 
  50gr   jagung manis (dipipil) 
","Siapkan panci
Rebus nasi, ubi, singkong, labu parang, dan jagung dengan air dan air kaldu. Aduk sampai matang
Setelah matang semua, masukkan Kobe Bumbu Nasi Goreng Poll Pedas lalu aduk kembali hingga rata
Masukkan bayam dan kangkung lalu aduk kembali
Angkat bila sudah matang
Hidangkan selagi hangat dengan sambal terasi dan ikan asin
"
455,http://www.dapurkobe.co.id/tempe-bacem-khas-yogyakarta,Tempe Bacem Khas Yogyakarta,http://www.dapurkobe.co.id/wp-content/uploads/tempe-bacem-khas-yogyakarta.jpg,"  1 bks   KOBE Bumbu Kalasan 
  1 papan   tempe (potong-potong) 
  500ml   air kelapa 
  3 lbr   daun salam 
  2 sdm   gula merah (bisa ditambah lagi untuk hasil lebih gelap) 
  minyak goreng   secukupnya 
","Siapkan wadah. Masukkan tempe, tuang KOBE Bumbu Kalasan, tambahkan air kelapa, daun salam, dan gula merah secukupnya
Masak di dalam wajan hingga air menyusut. Angkat lalu dinginkan.
Panaskan minyak dalam wajan. Goreng hingga matang dan berwarna kecoklatan
Angkat lalu sajikan
"
456,http://www.dapurkobe.co.id/spicy-spaghetti-bolognese,Spicy Spaghetti Bolognese,http://www.dapurkobe.co.id/wp-content/uploads/spicy-spaghetti-bolognese.jpg,"  200gr   daging giling 
  1 bh   bawang bombay (cincang kasar) 
  250gr   mie spaghetti (rebus dan tiriskan) 
  200gr   saus tomat 
  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  3 sdm   minyak goreng 
  200ml   air (1 gelas) 
  parutan keju   secukupnya 
  daun kemangi   secukupnya 
","Panaskan 3 sdm minyak goreng, tumis bawang bombay yang telah dicincang hingg harum
Masukkan daging giling lalu tumis hingga matang
Masukkan saus tomat, air, dan Kobe Bumbu Nasi Goreng Poll Pedas lalu aduk hingga rata. Masak hingga mengental
Masukkan spaghetti aduk hingga rata
Sajikan selagi hangat dan taburkan keju parut diatasnya
"
457,http://www.dapurkobe.co.id/botok-tahu-spesial-pedas,Botok Tahu Spesial Pedas,http://www.dapurkobe.co.id/wp-content/uploads/botok-tahu-spesial-pedas.jpg,"  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  1 bh   tahu putih 
  2 btr   telur 
  50gr   ayam giling 
  25gr   kemangi 
  1 btg   sereh (diiris halus) 
  1 lbr   daun salam 
  1 sdm   santan kental 
  daun pisang   secukupnya 
","Haluskan tahu lalu campur dengan Kobe Bumbu Nasi Goreng Poll Pedas, santan kental, telur, daging ayam giling, sereh, daun salam, kemangi, aduk hingga rata. Sisihkan.
Ambil daun pisang, ambil 2 sdm pepes tahu, bungkus dan semat ujungnya dengan lidi. Ulangi sampai adonan habis.
Kukus selama 25 menit sampai matang.
Angkat lalu sajikan selagi hangat.
"
458,http://www.dapurkobe.co.id/perkedel-kentang-istimewa,Perkedel Kentang Istimewa,http://www.dapurkobe.co.id/wp-content/uploads/perkedel-kentang-istimewa.jpg,"  1 bks   KOBE Tepung Bakwan Kress 
  400gr   kentang (kupas cuci bersih dan potong-potong) 
  120gr   kornet sapi 
  2 batang   daun seledri (diiris halus) 
  3 sdm   bawang goreng 
  2 btr   telur 
","Goreng kentang lalu haluskan
Kocok 1 butir telur. Masukkan kornet, kentang, seledri, bawang goreng, KOBE Tepung Bakwan Kress lalu aduk sampai rata
Bentuk adonan menjadi bulat sesuai dengan selera, celupkan ke dalam telur yang telah dikocok
Goreng hingga matang dan berwarna kecoklatan
"
459,http://www.dapurkobe.co.id/mie-aceh-kuah-pedas,Mie Aceh Kuah Pedas,http://www.dapurkobe.co.id/wp-content/uploads/mie-aceh-kuah-pedas.jpg,"  1 btr   tomat (dipotong-potong kotak) 
  400gr   mie kuning (rebus dan tiriskan) 
  2 btr   telur (dikocok lepas) 
  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas 
  1 sdm   bumbu kari powder 
  500ml   air 
  200gr   ayam fillet (potong kotak) 
","Panaskan air, masukkan tomat, Kobe Bumbu Nasi Goreng Poll Pedas, ayam fillet, dan 1 butir telur aduk hingga mendidih
Tambahkan bumbu kari powder lalu aduk-aduk kembali hingga bumbu tercampur rata. Angkat.
Siapkan mangkok saji, tata mie yang telah direbus, tuang kuah mie aceh diatas mie sajikan selagi hangat
"
460,http://www.dapurkobe.co.id/kue-sagu-coklat,Kue Sagu Coklat,http://www.dapurkobe.co.id/wp-content/uploads/kue-sagu-coklat.jpg,"  300gr   margarine 
  1 btr   kuning telur 
  2 bks   KOBE Tepung Pisang Goreng Crispy 
  50gr   keju parut
  290gr   tepung sagu tani 
  1/4 sdt   baking powder 
  1 sdm   coklat bubuk 
","Siapkan bahan dan peralatan memasak
Kocok margarine dan kuning telur dengan mixer sampai tercampur
Masukkan KOBE Tepung Pisang Goreng Crispy, tepung sagu, keju parut, baking powder, dan coklat bubuk
Aduk adonan hingga rata
Siapkan loyang dan panaskan oven
Ambil adonan dan pipihkan lalu cetak diatas loyang
Lakukan hal yang sama hingga adonan habis
Panggang kue selama 20 menit dengan suhu 150 derajat hingga matang
Angkat lalu diamkan kue yang sudah matang
Sajikan dan pasangkan dengan secangkir teh hangat
"
461,http://www.dapurkobe.co.id/roti-goreng-gabin,Roti Goreng Gabin,http://www.dapurkobe.co.id/wp-content/uploads/roti-goreng-gabin.jpg,"  12 bh   roti gabin 
  2 bks   Kobe Tepung Pisang Goreng Crispy 
  200ml   air 
","Tuang 2 bungkus Kobe Tepung Pisang Goreng Crispy dan 200 ml air ke dalam mangkok lalu aduk hingga menjadi adonan
Celupkan setangkap roti gabin ke dalam adonan basah dan pastikan roti gabin terselimuti adonan tepung basah
Goreng hingga berwarna kuning keemasan
Angkat lalu hidangkan selagi hangat
"
462,http://www.dapurkobe.co.id/ikan-gurame-goreng-sambal-mangga,Ikan Gurame Goreng Sambal Mangga,http://www.dapurkobe.co.id/wp-content/uploads/ikan-gurame-goreng.jpg,"  230 gram   KOBE Tepung Bumbu Putih 
  300 gram   ikan gurame (belah sayap kanan dan kiri jangan sampai putus) 
  minyak goreng   secukupnya 
","Ikan gurame dicuci bersih, dilumuri perasan jeruk nipis lalu tiriskan
Baluri ikan dengan KOBE Tepung Bumbu Putih hingga benar-benar rata dan diamkan hingga tepung kelihatan basah agar bumbu dalam tepung meresap ke dalam ikan.
Tuang minyak goreng ke dalam panci dan panaskan
Setelah minyak goreng panas, kecilkan api lalu goreng ikan gurame dengan capitan agar ikan berbentuk seperti ikan terbang
Setelah matang dan berwarna kecoklatan angkat dan sajikan dengan sambal mangga
"
463,http://www.dapurkobe.co.id/kembang-kol-kriuk,Kembang Kol Kriuk,http://www.dapurkobe.co.id/wp-content/uploads/kembang-kol-kriuk.jpg,"  3 bks   KOBE Tepung Kentucky SuperCrispy (75 gr) 
  200 gram   kembang kol 
  minyak goreng   secukupnya 
","Cuci kembang kol hingga bersih lalu potong tiap kuntumnya lalu sisihkan
Buat adonan tepung basah dengan cara mencampurkan 100 ml air dan 3 sdm KOBE Tepung Kentucky SuperCrispy ke dalam wadah lalu aduk hingga rata jangan sampai ada yang menggumpal
Tuangkan sisa KOBE Tepung Kentucky SuperCrispy ke atas piring
Masukkan kembang kol ke dalam adonan tepung basah. Kemudian gulingkan kembang kol di atas sisa KOBE Tepung Kentucky SuperCrispy, campur hingga seluruh permukaan kembang kol tertutup rata oleh tepung
Goreng dalam minyak panas dengan api sedang
Angkat bila sudah berwarna kuning kecoklatan dan sajikan selagi panas dengan sambal pedas madu
"
464,http://www.dapurkobe.co.id/sambal-bakso-boncabe,Sambal Bakso BonCabe,http://www.dapurkobe.co.id/wp-content/uploads/sambal-bakso-boncabe.jpg,"  5 bh   bakso (belah menjadi 4 bagian jangan putus, goreng sebentar) 
  1 bks   BonCabe Level 15 (7 gr) 
  1 bh   jeruk limau 
  1 bh   tomat (ukuran sedang) 
  3 sdm   minyak goreng 
  1 potong   terasi (seukuran ibu jari) 
  garam   secukupnya 
  gula   secukupnya 
","Panaskan 3 sdm minyak goreng dalam wajan
Masukkan tomat dan terasi tumis hingga matang, lalu tuang diatas cobek
Tambahkan 1 bungkus BonCabe Level 15, gula dan garam secukupnya lalu ulek hingga halus
Hidangkan dengan bakso yang sudah digoreng
Sajikan bersama jeruk limau
"
465,http://www.dapurkobe.co.id/teri-keju-kriuk,Teri Keju Kriuk,http://www.dapurkobe.co.id/wp-content/uploads/teri-keju-kriuk.jpg,"  250gr   teri basah 
  3 bks   KOBE Tepung Kentucky SuperCrispy (75 gr) 
  100ml   air 
  keju parut   secukupnya 
  minyak goreng   secukupnya 
"," Cuci teri sampai bersih lalu tiriskan
 Buat adonan tepung basah dengan cara mencampurkan 100 ml air dan 3 sdm KOBE Tepung Kentucky SuperCrispy ke dalam wadah lalu aduk hingga rata jangan sampai ada yang menggumpal, lalu tambahkan keju parut dan aduk hingga rata oleh tepung
 Tuang sisa KOBE Tepung Kentucky SuperCrispy keatas piring
 Masukkan teri ke dalam adonan tepung basah. Kemudian gulingkan teri di atas sisa KOBE Tepung Kentucky SuperCrispy hingga seluruh permukaan tertutup rata oleh tepung
 Goreng dalam minyak panas dengan api sedang
 Angkat bila sudah berwarna kecoklatan
 Sajikan selagi panas
"
466,http://www.dapurkobe.co.id/spicy-macaroni,Spicy Macaroni,http://www.dapurkobe.co.id/wp-content/uploads/spicy-macaroni.jpg,"  500gr   makaroni yang sudah direbus
  1 bks KOBE Bumbu Nasi Goreng Poll Pedas
  400gr   dada ayam (potong kotak kecil) 
  2 tangkai   daun kemangi (yang telah disiangi) 
  2 bh   tomat (potong kotak kecil) 
  3 sdm   minyak goreng 
","Panaskan 3 sdm minyak goreng, masukkan dada ayam, tumis hingga berubah warna
Masukkan tomat yang telah dipotong, lalu aduk hingga layu. Tambahkan makaroni lalu aduk hingga rata
Masukkan 1 bungkus Kobe Bumbu Nasi Goreng Poll Pedas, aduk hingga rata dan tambahkan kemangi, aduk hingga rata
Angkat dan sajikan
"
467,http://www.dapurkobe.co.id/nasi-goreng-babat-spesial-pedas,Nasi Goreng Babat Spesial Pedas,http://www.dapurkobe.co.id/wp-content/uploads/nasi-goreng-babat-spesial-pedas.jpg,"  500gr   nasi putih (2 piring) 
  1 bks   Kobe Bumbu Nasi Goreng Poll Pedas
  100gr   babat putih yang sudah direbus dan dipotong kecil 
  5 sdm   minyak goreng 
  2 sdm   daun bawang iris halus 
  2 sdm   kecap manis 
","Panaskan minyak goreng
Masukkan babat lalu tumis sebentar
Masukkan nasi putih, aduk hingga rata jangan sampai ada nasi yang menggumpal
Masukkan Kobe Bumbu Nasi Goreng Poll Pedas, kecap, dan irisan daun bawang lalu aduk hingga rata
Masak nasi goreng hingga harum
"
468,http://www.dapurkobe.co.id/nasi-goreng-pete,Nasi Goreng Pete,http://www.dapurkobe.co.id/wp-content/uploads/nasi-goreng-pete.jpg,"  4 sendok makan   minyak goreng 
  30gr   ayam 
  1 papan   pete 
  1 butir   telur 
  200gr   nasi putih 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas 
  15gr   daun bawang 
","Panaskan minyak goreng, tumis ayam dan pete hingga matang.
Masukkan telur. Aduk rata dan masak hingga matang.
Masukkan nasi putih. Aduk rata, masukkan Kobe Bumbu Nasi Goreng Poll Pedas. Aduk rata.
Masukkan daun bawang. Aduk rata, angkat.
Sajikan Nasi Goreng Pete selagi hangat.
"
469,http://www.dapurkobe.co.id/nasi-goreng-nanas-pedas,Nasi Goreng Nanas Pedas,http://www.dapurkobe.co.id/wp-content/uploads/nasi-goreng-nanas-pedas.jpg,"  minyak goreng   secukupnya 
  100gr   daging ayam, cincang kasar 
  1 butir   telur 
  300gr   nasi putih 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas 
  1/6 buah   nanas, potong dadu 
  50gr   kacang polong 
  1 batang   daun bawang, iris serong 
","Panaskan minyak goreng. Tumis daging ayam dan masukkan telur. Masak hingga berubah warna dan matang.
Masukkan nasi putih. Aduk hingga rata.
Masukkan 1/2 bungkus Kobe Bumbu Nasi Goreng Poll Pedas. Aduk-aduk sampai merata.
Masukkan nanas, kacang polong dan daun bawang. Aduk rata.
Nasi Goreng Nanas Pedas siap disajikan selagi hangat.
"
